4978,Prod Masivo 4978,161.84,184,8
4979,Prod Masivo 4979,498.26,20,1
4980,Prod Masivo 4980,406.63,144,6
4981,Prod Masivo 4981,385.51,65,3
4982,Prod Masivo 4982,193.51,172,3
4983,Prod Masivo 4983,140.87,95,2
4984,Prod Masivo 4984,176.38,78,7
4985,Prod Masivo 4985,118.49,109,7
4986,Prod Masivo 4986,246.61,106,5
4987,Prod Masivo 4987,346.28,145,6
4988,Prod Masivo 4988,449.07,121,1
4989,Prod Masivo 4989,408.45,131,8
4990,Prod Masivo 4990,249.04,29,1
4991,Prod Masivo 4991,106.44,65,3
4992,Prod Masivo 4992,373.81,112,4
4993,Prod Masivo 4993,459.21,196,8
4994,Prod Masivo 4994,248.02,92,8
4995,Prod Masivo 4995,360.93,188,3
4996,Prod Masivo 4996,355.78,76,6
4997,Prod Masivo 4997,70.97,85,7
4998,Prod Masivo 4998,47.34,117,6
4999,Prod Masivo 4999,284.73,78,2
5000,Prod Masivo 5000,311.65,159,1
5001,Prod Masivo 5001,239.8,148,7
5002,Prod Masivo 5002,421.89,31,8
5003,Prod Masivo 5003,42.55,145,6
5004,Prod Masivo 5004,230.84,142,1
5005,Prod Masivo 5005,490.09,174,7
5006,Prod Masivo 5006,244.68,177,3
5007,Prod Masivo 5007,169.09,113,2
5008,Prod Masivo 5008,84.92,47,7
5009,Prod Masivo 5009,204.4,36,2
5010,Prod Masivo 5010,45.36,42,3
5011,Prod Masivo 5011,270.92,156,1
5012,Prod Masivo 5012,254.4,193,5
5013,Prod Masivo 5013,345.39,60,1
5014,Prod Masivo 5014,164.93,67,7
5015,Prod Masivo 5015,188.08,176,7
5016,Prod Masivo 5016,286.35,31,3
5017,Prod Masivo 5017,333.02,19,8
5018,Prod Masivo 5018,476.55,185,5
5019,Prod Masivo 5019,216.76,48,8
5020,Prod Masivo 5020,481.22,92,2
5021,Prod Masivo 5021,183.44,81,4
5022,Prod Masivo 5022,330.45,124,3
5023,Prod Masivo 5023,60.45,109,4
5024,Prod Masivo 5024,336.19,100,6
5025,Prod Masivo 5025,382.79,166,7
5026,Prod Masivo 5026,405.93,70,1
5027,Prod Masivo 5027,371.4,146,5
5028,Prod Masivo 5028,471.81,20,4
5029,Prod Masivo 5029,286.27,148,5
5030,Prod Masivo 5030,108.78,185,4
5031,Prod Masivo 5031,232.16,79,6
5032,Prod Masivo 5032,323.99,172,6
5033,Prod Masivo 5033,356.5,11,5
5034,Prod Masivo 5034,339.42,175,4
5035,Prod Masivo 5035,203.82,151,7
5036,Prod Masivo 5036,55.88,126,6
5037,Prod Masivo 5037,204.73,57,7
5038,Prod Masivo 5038,194.63,127,5
5039,Prod Masivo 5039,42.57,101,4
5040,Prod Masivo 5040,77.89,125,3
5041,Prod Masivo 5041,472.3,162,6
5042,Prod Masivo 5042,237.37,118,5
5043,Prod Masivo 5043,277.18,116,4
5044,Prod Masivo 5044,253.56,78,2
5045,Prod Masivo 5045,291.54,56,8
5046,Prod Masivo 5046,14.02,142,4
5047,Prod Masivo 5047,107.98,64,1
5048,Prod Masivo 5048,21.84,141,8
5049,Prod Masivo 5049,217.82,24,1
5050,Prod Masivo 5050,325.16,50,6
5051,Prod Masivo 5051,129.52,200,5
5052,Prod Masivo 5052,174.71,125,7
5053,Prod Masivo 5053,58.51,59,6
5054,Prod Masivo 5054,95.7,167,7
5055,Prod Masivo 5055,345.69,62,4
5056,Prod Masivo 5056,234.53,60,8
5057,Prod Masivo 5057,198.66,103,3
5058,Prod Masivo 5058,323.46,178,6
5059,Prod Masivo 5059,167.02,169,2
5060,Prod Masivo 5060,402.86,155,3
5061,Prod Masivo 5061,320.92,14,2
5062,Prod Masivo 5062,494.32,82,4
5063,Prod Masivo 5063,406.16,158,4
5064,Prod Masivo 5064,257.71,76,4
5065,Prod Masivo 5065,162.72,84,3
5066,Prod Masivo 5066,318.07,123,1
5067,Prod Masivo 5067,427.05,48,2
5068,Prod Masivo 5068,290.04,174,3
5069,Prod Masivo 5069,126.84,87,8
5070,Prod Masivo 5070,160.28,55,2
5071,Prod Masivo 5071,417.56,85,4
5072,Prod Masivo 5072,307.8,190,4
5073,Prod Masivo 5073,202.2,35,6
5074,Prod Masivo 5074,365.4,73,6
5075,Prod Masivo 5075,411.82,182,2
5076,Prod Masivo 5076,117.27,165,7
5077,Prod Masivo 5077,69.95,196,5
5078,Prod Masivo 5078,74.13,123,4
5079,Prod Masivo 5079,175.35,198,1
5080,Prod Masivo 5080,408.46,134,7
5081,Prod Masivo 5081,49.13,59,1
5082,Prod Masivo 5082,333.46,161,6
5083,Prod Masivo 5083,297.66,89,3
5084,Prod Masivo 5084,371.91,100,2
5085,Prod Masivo 5085,466.19,88,7
5086,Prod Masivo 5086,111.89,20,7
5087,Prod Masivo 5087,441.64,74,7
5088,Prod Masivo 5088,433.18,87,3
5089,Prod Masivo 5089,145.3,72,2
5090,Prod Masivo 5090,18.38,86,7
5091,Prod Masivo 5091,491.42,163,8
5092,Prod Masivo 5092,179.31,147,7
5093,Prod Masivo 5093,190.81,140,3
5094,Prod Masivo 5094,425.25,48,2
5095,Prod Masivo 5095,452.91,115,8
5096,Prod Masivo 5096,139.16,164,6
5097,Prod Masivo 5097,89.09,31,4
5098,Prod Masivo 5098,423.21,167,8
5099,Prod Masivo 5099,440.19,14,5
5100,Prod Masivo 5100,90.74,49,2
5101,Prod Masivo 5101,363.73,198,4
5102,Prod Masivo 5102,432.77,177,1
5103,Prod Masivo 5103,291.82,118,4
5104,Prod Masivo 5104,365.03,35,3
5105,Prod Masivo 5105,150.33,125,8
5106,Prod Masivo 5106,255.44,197,1
5107,Prod Masivo 5107,321.93,19,2
5108,Prod Masivo 5108,199.8,38,8
5109,Prod Masivo 5109,147.75,149,6
5110,Prod Masivo 5110,347.48,112,4
5111,Prod Masivo 5111,113.23,105,1
5112,Prod Masivo 5112,288.87,158,8
5113,Prod Masivo 5113,132.6,59,4
5114,Prod Masivo 5114,210.79,84,4
5115,Prod Masivo 5115,249.81,46,3
5116,Prod Masivo 5116,475.94,81,5
5117,Prod Masivo 5117,345.9,138,5
5118,Prod Masivo 5118,78.4,54,6
5119,Prod Masivo 5119,170.99,177,1
5120,Prod Masivo 5120,175.22,88,8
5121,Prod Masivo 5121,411.27,185,7
5122,Prod Masivo 5122,52.51,88,7
5123,Prod Masivo 5123,455.16,137,5
5124,Prod Masivo 5124,42.6,98,7
5125,Prod Masivo 5125,457.98,44,7
5126,Prod Masivo 5126,26.58,38,1
5127,Prod Masivo 5127,41.49,40,7
5128,Prod Masivo 5128,352.52,11,3
5129,Prod Masivo 5129,349.05,64,5
5130,Prod Masivo 5130,499.2,64,6
5131,Prod Masivo 5131,498.68,18,2
5132,Prod Masivo 5132,456.2,138,7
5133,Prod Masivo 5133,424.08,20,2
5134,Prod Masivo 5134,486.5,120,4
5135,Prod Masivo 5135,345.78,21,5
5136,Prod Masivo 5136,53.67,143,8
5137,Prod Masivo 5137,406.25,36,1
5138,Prod Masivo 5138,214.21,115,6
5139,Prod Masivo 5139,227.1,157,7
5140,Prod Masivo 5140,278.04,192,6
5141,Prod Masivo 5141,222.96,163,3
5142,Prod Masivo 5142,276.11,102,1
5143,Prod Masivo 5143,207.96,118,1
5144,Prod Masivo 5144,189.23,176,2
5145,Prod Masivo 5145,13.86,95,7
5146,Prod Masivo 5146,135.09,142,5
5147,Prod Masivo 5147,463.49,69,4
5148,Prod Masivo 5148,143.57,76,4
5149,Prod Masivo 5149,261.89,133,5
5150,Prod Masivo 5150,344.5,109,3
5151,Prod Masivo 5151,30.52,101,6
5152,Prod Masivo 5152,445.72,26,2
5153,Prod Masivo 5153,471.62,55,1
5154,Prod Masivo 5154,29.38,83,8
5155,Prod Masivo 5155,29.42,20,1
5156,Prod Masivo 5156,483.77,77,2
5157,Prod Masivo 5157,17.4,127,4
5158,Prod Masivo 5158,19.38,173,5
5159,Prod Masivo 5159,298.17,45,4
5160,Prod Masivo 5160,430.85,158,3
5161,Prod Masivo 5161,75.41,183,3
5162,Prod Masivo 5162,95.21,178,3
5163,Prod Masivo 5163,186.24,65,6
5164,Prod Masivo 5164,257.48,194,4
5165,Prod Masivo 5165,355.79,152,8
5166,Prod Masivo 5166,135.32,30,6
5167,Prod Masivo 5167,368.99,18,2
5168,Prod Masivo 5168,181.85,61,2
5169,Prod Masivo 5169,101.97,152,8
5170,Prod Masivo 5170,488.35,150,8
5171,Prod Masivo 5171,442.17,167,4
5172,Prod Masivo 5172,34.44,123,3
5173,Prod Masivo 5173,389.12,21,5
5174,Prod Masivo 5174,132.4,102,2
5175,Prod Masivo 5175,253.97,176,3
5176,Prod Masivo 5176,368.96,46,1
5177,Prod Masivo 5177,331.56,130,8
5178,Prod Masivo 5178,437.83,112,8
5179,Prod Masivo 5179,147.29,45,7
5180,Prod Masivo 5180,496.07,47,6
5181,Prod Masivo 5181,138.61,152,5
5182,Prod Masivo 5182,393.99,94,6
5183,Prod Masivo 5183,180.37,120,6
5184,Prod Masivo 5184,144.2,183,5
5185,Prod Masivo 5185,197.66,183,5
5186,Prod Masivo 5186,459.69,144,4
5187,Prod Masivo 5187,166.08,161,5
5188,Prod Masivo 5188,124.47,89,3
5189,Prod Masivo 5189,96.23,81,3
5190,Prod Masivo 5190,459.63,136,7
5191,Prod Masivo 5191,374.57,85,3
5192,Prod Masivo 5192,200.96,143,8
5193,Prod Masivo 5193,438.33,163,8
5194,Prod Masivo 5194,264.92,103,2
5195,Prod Masivo 5195,408.65,150,1
5196,Prod Masivo 5196,80.57,176,1
5197,Prod Masivo 5197,139.02,100,4
5198,Prod Masivo 5198,362.88,92,3
5199,Prod Masivo 5199,78.28,84,2
5200,Prod Masivo 5200,441.31,63,7
5201,Prod Masivo 5201,63.32,54,2
5202,Prod Masivo 5202,105.62,21,7
5203,Prod Masivo 5203,261.62,53,8
5204,Prod Masivo 5204,88.1,41,1
5205,Prod Masivo 5205,27.82,182,2
5206,Prod Masivo 5206,344.81,169,2
5207,Prod Masivo 5207,218.16,179,2
5208,Prod Masivo 5208,162.78,22,5
5209,Prod Masivo 5209,146.91,187,2
5210,Prod Masivo 5210,78.85,125,1
5211,Prod Masivo 5211,377.07,89,7
5212,Prod Masivo 5212,239.14,108,6
5213,Prod Masivo 5213,185.94,132,1
5214,Prod Masivo 5214,153.77,122,1
5215,Prod Masivo 5215,431.08,55,8
5216,Prod Masivo 5216,367.2,54,3
5217,Prod Masivo 5217,97.79,113,8
5218,Prod Masivo 5218,366.84,113,4
5219,Prod Masivo 5219,88.15,171,1
5220,Prod Masivo 5220,427.96,133,1
5221,Prod Masivo 5221,244.57,38,4
5222,Prod Masivo 5222,82.47,34,6
5223,Prod Masivo 5223,86.2,148,3
5224,Prod Masivo 5224,54.9,58,7
5225,Prod Masivo 5225,107.39,158,4
5226,Prod Masivo 5226,362.92,115,6
5227,Prod Masivo 5227,303.56,198,5
5228,Prod Masivo 5228,389.56,19,4
5229,Prod Masivo 5229,420.27,175,6
5230,Prod Masivo 5230,53.89,106,8
5231,Prod Masivo 5231,454.55,50,4
5232,Prod Masivo 5232,229.73,54,8
5233,Prod Masivo 5233,238.32,70,5
5234,Prod Masivo 5234,23.76,109,3
5235,Prod Masivo 5235,422.25,185,4
5236,Prod Masivo 5236,31.06,159,5
5237,Prod Masivo 5237,300.49,195,4
5238,Prod Masivo 5238,499.91,49,4
5239,Prod Masivo 5239,304.49,193,6
5240,Prod Masivo 5240,313.04,181,3
5241,Prod Masivo 5241,161.74,131,3
5242,Prod Masivo 5242,260.04,186,7
5243,Prod Masivo 5243,180.86,17,8
5244,Prod Masivo 5244,34.76,105,2
5245,Prod Masivo 5245,17.15,174,2
5246,Prod Masivo 5246,476.59,164,3
5247,Prod Masivo 5247,125.18,59,3
5248,Prod Masivo 5248,73.59,159,7
5249,Prod Masivo 5249,321.17,132,6
5250,Prod Masivo 5250,479.62,166,2
5251,Prod Masivo 5251,336.42,159,4
5252,Prod Masivo 5252,465.37,139,6
5253,Prod Masivo 5253,70.79,118,6
5254,Prod Masivo 5254,498.44,94,1
5255,Prod Masivo 5255,213.74,17,6
5256,Prod Masivo 5256,422.98,43,2
5257,Prod Masivo 5257,138.43,34,8
5258,Prod Masivo 5258,252.54,193,6
5259,Prod Masivo 5259,460.35,100,7
5260,Prod Masivo 5260,89.28,181,3
5261,Prod Masivo 5261,363.63,16,4
5262,Prod Masivo 5262,447.81,128,5
5263,Prod Masivo 5263,328.39,83,7
5264,Prod Masivo 5264,168.65,177,6
5265,Prod Masivo 5265,157.19,170,1
5266,Prod Masivo 5266,248.78,83,5
5267,Prod Masivo 5267,262.89,138,4
5268,Prod Masivo 5268,74.68,195,1
5269,Prod Masivo 5269,456.09,160,7
5270,Prod Masivo 5270,205.96,173,5
5271,Prod Masivo 5271,368.45,87,3
5272,Prod Masivo 5272,385.41,189,5
5273,Prod Masivo 5273,85.47,71,2
5274,Prod Masivo 5274,14.91,104,8
5275,Prod Masivo 5275,322.58,14,4
5276,Prod Masivo 5276,308.17,46,7
5277,Prod Masivo 5277,317.87,17,2
5278,Prod Masivo 5278,413.49,177,1
5279,Prod Masivo 5279,409.48,12,8
5280,Prod Masivo 5280,99.97,32,4
5281,Prod Masivo 5281,247.19,67,2
5282,Prod Masivo 5282,403.94,82,6
5283,Prod Masivo 5283,200.37,168,3
5284,Prod Masivo 5284,300.58,70,5
5285,Prod Masivo 5285,343.47,168,4
5286,Prod Masivo 5286,75.01,102,6
5287,Prod Masivo 5287,112.27,80,7
5288,Prod Masivo 5288,418.88,68,4
5289,Prod Masivo 5289,13.41,142,2
5290,Prod Masivo 5290,220.43,117,7
5291,Prod Masivo 5291,293.26,115,4
5292,Prod Masivo 5292,31.62,186,1
5293,Prod Masivo 5293,107.37,39,3
5294,Prod Masivo 5294,419.74,108,2
5295,Prod Masivo 5295,337.7,136,4
5296,Prod Masivo 5296,203.25,120,7
5297,Prod Masivo 5297,343.54,90,7
5298,Prod Masivo 5298,466.9,118,6
5299,Prod Masivo 5299,431.8,165,3
5300,Prod Masivo 5300,187.04,190,5
5301,Prod Masivo 5301,89.81,125,2
5302,Prod Masivo 5302,371.15,115,6
5303,Prod Masivo 5303,423.77,31,6
5304,Prod Masivo 5304,74.32,100,6
5305,Prod Masivo 5305,204.42,96,3
5306,Prod Masivo 5306,398.16,81,1
5307,Prod Masivo 5307,327.44,187,8
5308,Prod Masivo 5308,224.74,40,5
5309,Prod Masivo 5309,426.85,28,1
5310,Prod Masivo 5310,42.66,183,7
5311,Prod Masivo 5311,330.49,29,2
5312,Prod Masivo 5312,491.67,188,8
5313,Prod Masivo 5313,449.95,112,8
5314,Prod Masivo 5314,233.18,143,5
5315,Prod Masivo 5315,331.84,49,1
5316,Prod Masivo 5316,433.87,131,7
5317,Prod Masivo 5317,427.52,118,6
5318,Prod Masivo 5318,249.4,111,1
5319,Prod Masivo 5319,192.61,80,8
5320,Prod Masivo 5320,490.02,185,2
5321,Prod Masivo 5321,365.25,172,6
5322,Prod Masivo 5322,475.48,82,5
5323,Prod Masivo 5323,116.6,23,8
5324,Prod Masivo 5324,318.82,177,8
5325,Prod Masivo 5325,89.3,31,7
5326,Prod Masivo 5326,327.99,191,7
5327,Prod Masivo 5327,278.47,23,8
5328,Prod Masivo 5328,49.65,162,5
5329,Prod Masivo 5329,373.05,81,8
5330,Prod Masivo 5330,218.36,131,5
5331,Prod Masivo 5331,51.95,157,8
5332,Prod Masivo 5332,324.05,68,3
5333,Prod Masivo 5333,61.57,181,4
5334,Prod Masivo 5334,41.36,50,2
5335,Prod Masivo 5335,492.8,172,3
5336,Prod Masivo 5336,325.58,122,1
5337,Prod Masivo 5337,99.63,68,2
5338,Prod Masivo 5338,409.64,46,3
5339,Prod Masivo 5339,205.86,141,1
5340,Prod Masivo 5340,301.42,31,8
5341,Prod Masivo 5341,382.64,158,2
5342,Prod Masivo 5342,171.26,63,6
5343,Prod Masivo 5343,217.81,139,4
5344,Prod Masivo 5344,190.61,174,1
5345,Prod Masivo 5345,410.19,70,8
5346,Prod Masivo 5346,278.48,14,5
5347,Prod Masivo 5347,347.45,115,1
5348,Prod Masivo 5348,496.81,67,7
5349,Prod Masivo 5349,255.51,153,6
5350,Prod Masivo 5350,167.3,48,5
5351,Prod Masivo 5351,281.05,20,4
5352,Prod Masivo 5352,44.11,195,1
5353,Prod Masivo 5353,482.6,150,4
5354,Prod Masivo 5354,333.95,147,2
5355,Prod Masivo 5355,491.29,181,2
5356,Prod Masivo 5356,297.28,30,5
5357,Prod Masivo 5357,482.1,91,8
5358,Prod Masivo 5358,140.07,39,2
5359,Prod Masivo 5359,169.77,125,1
5360,Prod Masivo 5360,109.88,149,2
5361,Prod Masivo 5361,160.47,121,4
5362,Prod Masivo 5362,277.6,139,7
5363,Prod Masivo 5363,98.29,151,4
5364,Prod Masivo 5364,489.93,97,3
5365,Prod Masivo 5365,328.31,54,8
5366,Prod Masivo 5366,354.82,19,3
5367,Prod Masivo 5367,111.35,101,3
5368,Prod Masivo 5368,404.83,46,4
5369,Prod Masivo 5369,161.22,161,7
5370,Prod Masivo 5370,179.95,98,7
5371,Prod Masivo 5371,394.24,121,6
5372,Prod Masivo 5372,295.17,17,2
5373,Prod Masivo 5373,297.88,120,8
5374,Prod Masivo 5374,62.22,52,2
5375,Prod Masivo 5375,146.61,20,4
5376,Prod Masivo 5376,314.42,185,2
5377,Prod Masivo 5377,91.5,66,8
5378,Prod Masivo 5378,134.66,81,2
5379,Prod Masivo 5379,199.27,18,8
5380,Prod Masivo 5380,220.39,76,7
5381,Prod Masivo 5381,156.89,172,3
5382,Prod Masivo 5382,162.12,126,7
5383,Prod Masivo 5383,465.82,195,4
5384,Prod Masivo 5384,321.09,32,7
5385,Prod Masivo 5385,454.78,50,7
5386,Prod Masivo 5386,416.52,176,6
5387,Prod Masivo 5387,81.96,182,8
5388,Prod Masivo 5388,274.27,64,8
5389,Prod Masivo 5389,443.66,15,1
5390,Prod Masivo 5390,35.69,146,4
5391,Prod Masivo 5391,159.87,57,7
5392,Prod Masivo 5392,366.43,146,7
5393,Prod Masivo 5393,124.78,69,1
5394,Prod Masivo 5394,343.53,125,6
5395,Prod Masivo 5395,468.03,92,2
5396,Prod Masivo 5396,488.64,147,5
5397,Prod Masivo 5397,295.42,131,7
5398,Prod Masivo 5398,341.95,79,8
5399,Prod Masivo 5399,27.0,175,8
5400,Prod Masivo 5400,186.99,83,5
5401,Prod Masivo 5401,332.44,170,3
5402,Prod Masivo 5402,237.33,59,4
5403,Prod Masivo 5403,164.09,153,6
5404,Prod Masivo 5404,115.52,180,1
5405,Prod Masivo 5405,55.42,64,4
5406,Prod Masivo 5406,267.92,38,6
5407,Prod Masivo 5407,112.43,192,8
5408,Prod Masivo 5408,429.64,88,2
5409,Prod Masivo 5409,60.94,185,1
5410,Prod Masivo 5410,424.34,16,1
5411,Prod Masivo 5411,420.07,160,6
5412,Prod Masivo 5412,287.16,149,8
5413,Prod Masivo 5413,340.44,75,7
5414,Prod Masivo 5414,406.21,141,8
5415,Prod Masivo 5415,250.96,71,7
5416,Prod Masivo 5416,80.94,87,6
5417,Prod Masivo 5417,11.91,66,5
5418,Prod Masivo 5418,424.04,77,1
5419,Prod Masivo 5419,107.0,24,3
5420,Prod Masivo 5420,372.0,199,5
5421,Prod Masivo 5421,315.05,139,6
5422,Prod Masivo 5422,136.9,65,4
5423,Prod Masivo 5423,85.6,59,5
5424,Prod Masivo 5424,426.25,76,1
5425,Prod Masivo 5425,197.45,36,1
5426,Prod Masivo 5426,427.82,48,2
5427,Prod Masivo 5427,384.99,28,6
5428,Prod Masivo 5428,418.93,140,6
5429,Prod Masivo 5429,493.53,159,8
5430,Prod Masivo 5430,225.56,81,2
5431,Prod Masivo 5431,262.49,25,1
5432,Prod Masivo 5432,265.83,35,6
5433,Prod Masivo 5433,385.18,194,1
5434,Prod Masivo 5434,199.63,165,5
5435,Prod Masivo 5435,380.29,168,4
5436,Prod Masivo 5436,364.28,51,6
5437,Prod Masivo 5437,158.91,68,8
5438,Prod Masivo 5438,87.47,119,1
5439,Prod Masivo 5439,380.35,131,5
5440,Prod Masivo 5440,188.99,77,6
5441,Prod Masivo 5441,313.36,40,8
5442,Prod Masivo 5442,65.82,67,7
5443,Prod Masivo 5443,424.19,47,8
5444,Prod Masivo 5444,338.98,68,2
5445,Prod Masivo 5445,135.68,62,4
5446,Prod Masivo 5446,464.29,73,6
5447,Prod Masivo 5447,294.69,155,5
5448,Prod Masivo 5448,154.01,53,2
5449,Prod Masivo 5449,226.91,102,5
5450,Prod Masivo 5450,201.46,154,4
5451,Prod Masivo 5451,107.77,137,4
5452,Prod Masivo 5452,436.8,12,2
5453,Prod Masivo 5453,48.68,182,8
5454,Prod Masivo 5454,488.2,72,5
5455,Prod Masivo 5455,51.04,29,7
5456,Prod Masivo 5456,353.33,121,4
5457,Prod Masivo 5457,396.73,69,8
5458,Prod Masivo 5458,242.1,55,6
5459,Prod Masivo 5459,370.51,67,8
5460,Prod Masivo 5460,133.1,155,3
5461,Prod Masivo 5461,40.81,13,1
5462,Prod Masivo 5462,155.27,167,8
5463,Prod Masivo 5463,211.37,87,1
5464,Prod Masivo 5464,486.54,69,5
5465,Prod Masivo 5465,81.95,132,8
5466,Prod Masivo 5466,379.04,133,7
5467,Prod Masivo 5467,26.91,106,3
5468,Prod Masivo 5468,36.01,77,7
5469,Prod Masivo 5469,204.13,35,6
5470,Prod Masivo 5470,392.85,104,8
5471,Prod Masivo 5471,251.6,30,1
5472,Prod Masivo 5472,326.76,86,4
5473,Prod Masivo 5473,27.91,23,4
5474,Prod Masivo 5474,334.06,151,6
5475,Prod Masivo 5475,396.81,126,1
5476,Prod Masivo 5476,413.45,195,3
5477,Prod Masivo 5477,101.0,142,6
5478,Prod Masivo 5478,467.61,75,7
5479,Prod Masivo 5479,454.79,75,1
5480,Prod Masivo 5480,247.03,128,4
5481,Prod Masivo 5481,108.21,10,5
5482,Prod Masivo 5482,416.8,189,7
5483,Prod Masivo 5483,69.75,113,7
5484,Prod Masivo 5484,169.14,67,7
5485,Prod Masivo 5485,407.99,184,2
5486,Prod Masivo 5486,456.08,110,2
5487,Prod Masivo 5487,216.79,57,8
5488,Prod Masivo 5488,25.8,142,8
5489,Prod Masivo 5489,484.47,90,2
5490,Prod Masivo 5490,248.07,165,5
5491,Prod Masivo 5491,319.13,22,7
5492,Prod Masivo 5492,354.42,68,5
5493,Prod Masivo 5493,133.59,39,1
5494,Prod Masivo 5494,109.36,171,8
5495,Prod Masivo 5495,102.71,93,3
5496,Prod Masivo 5496,468.46,31,8
5497,Prod Masivo 5497,53.03,175,5
5498,Prod Masivo 5498,243.72,44,5
5499,Prod Masivo 5499,39.78,106,4
5500,Prod Masivo 5500,89.11,21,5
5501,Prod Masivo 5501,104.37,153,4
5502,Prod Masivo 5502,241.63,60,1
5503,Prod Masivo 5503,498.4,175,2
5504,Prod Masivo 5504,435.03,179,1
5505,Prod Masivo 5505,132.41,37,3
5506,Prod Masivo 5506,451.29,194,8
5507,Prod Masivo 5507,322.42,54,6
5508,Prod Masivo 5508,459.46,55,6
5509,Prod Masivo 5509,95.63,79,4
5510,Prod Masivo 5510,213.14,133,5
5511,Prod Masivo 5511,480.15,163,5
5512,Prod Masivo 5512,92.99,170,3
5513,Prod Masivo 5513,31.13,77,8
5514,Prod Masivo 5514,268.13,154,1
5515,Prod Masivo 5515,233.58,37,2
5516,Prod Masivo 5516,392.33,123,7
5517,Prod Masivo 5517,178.47,145,5
5518,Prod Masivo 5518,300.38,189,2
5519,Prod Masivo 5519,18.14,37,3
5520,Prod Masivo 5520,327.04,194,6
5521,Prod Masivo 5521,429.45,102,1
5522,Prod Masivo 5522,435.71,140,8
5523,Prod Masivo 5523,119.78,96,3
5524,Prod Masivo 5524,345.96,10,6
5525,Prod Masivo 5525,81.4,96,7
5526,Prod Masivo 5526,203.21,71,8
5527,Prod Masivo 5527,66.95,52,3
5528,Prod Masivo 5528,476.17,159,7
5529,Prod Masivo 5529,318.79,144,2
5530,Prod Masivo 5530,111.69,73,7
5531,Prod Masivo 5531,446.0,129,5
5532,Prod Masivo 5532,474.13,138,3
5533,Prod Masivo 5533,283.93,181,7
5534,Prod Masivo 5534,169.75,183,3
5535,Prod Masivo 5535,56.57,164,1
5536,Prod Masivo 5536,218.43,122,6
5537,Prod Masivo 5537,100.51,179,4
5538,Prod Masivo 5538,260.63,26,4
5539,Prod Masivo 5539,210.97,10,8
5540,Prod Masivo 5540,411.5,102,7
5541,Prod Masivo 5541,213.43,189,4
5542,Prod Masivo 5542,459.63,191,7
5543,Prod Masivo 5543,66.61,128,2
5544,Prod Masivo 5544,329.86,25,2
5545,Prod Masivo 5545,41.49,173,1
5546,Prod Masivo 5546,293.44,151,5
5547,Prod Masivo 5547,398.95,150,3
5548,Prod Masivo 5548,451.12,74,1
5549,Prod Masivo 5549,396.49,181,3
5550,Prod Masivo 5550,477.24,115,3
5551,Prod Masivo 5551,317.73,13,2
5552,Prod Masivo 5552,444.28,76,6
5553,Prod Masivo 5553,483.06,142,3
5554,Prod Masivo 5554,301.17,20,3
5555,Prod Masivo 5555,99.54,22,4
5556,Prod Masivo 5556,319.37,111,4
5557,Prod Masivo 5557,281.69,143,7
5558,Prod Masivo 5558,364.61,83,6
5559,Prod Masivo 5559,362.85,19,5
5560,Prod Masivo 5560,496.79,135,2
5561,Prod Masivo 5561,470.4,87,4
5562,Prod Masivo 5562,187.14,193,6
5563,Prod Masivo 5563,303.17,47,5
5564,Prod Masivo 5564,132.38,19,6
5565,Prod Masivo 5565,218.36,50,3
5566,Prod Masivo 5566,259.42,10,4
5567,Prod Masivo 5567,251.79,21,7
5568,Prod Masivo 5568,377.32,77,2
5569,Prod Masivo 5569,127.8,128,2
5570,Prod Masivo 5570,85.66,68,2
5571,Prod Masivo 5571,117.6,64,1
5572,Prod Masivo 5572,113.93,109,3
5573,Prod Masivo 5573,485.28,121,5
5574,Prod Masivo 5574,258.54,65,1
5575,Prod Masivo 5575,198.75,86,6
5576,Prod Masivo 5576,432.7,155,5
5577,Prod Masivo 5577,458.13,193,7
5578,Prod Masivo 5578,442.68,175,8
5579,Prod Masivo 5579,252.81,189,2
5580,Prod Masivo 5580,405.81,114,3
5581,Prod Masivo 5581,93.07,36,6
5582,Prod Masivo 5582,151.76,143,4
5583,Prod Masivo 5583,411.58,146,8
5584,Prod Masivo 5584,271.25,78,8
5585,Prod Masivo 5585,453.63,41,6
5586,Prod Masivo 5586,305.61,85,7
5587,Prod Masivo 5587,490.29,100,8
5588,Prod Masivo 5588,332.93,142,6
5589,Prod Masivo 5589,56.07,95,2
5590,Prod Masivo 5590,473.01,72,8
5591,Prod Masivo 5591,419.53,173,7
5592,Prod Masivo 5592,230.3,80,7
5593,Prod Masivo 5593,265.12,78,5
5594,Prod Masivo 5594,245.45,38,6
5595,Prod Masivo 5595,93.89,41,1
5596,Prod Masivo 5596,434.22,74,5
5597,Prod Masivo 5597,341.12,134,1
5598,Prod Masivo 5598,411.89,103,2
5599,Prod Masivo 5599,455.41,42,3
5600,Prod Masivo 5600,158.96,94,1
5601,Prod Masivo 5601,268.45,82,8
5602,Prod Masivo 5602,252.52,13,4
5603,Prod Masivo 5603,387.0,134,7
5604,Prod Masivo 5604,313.34,33,5
5605,Prod Masivo 5605,364.05,186,3
5606,Prod Masivo 5606,447.54,74,1
5607,Prod Masivo 5607,133.87,70,8
5608,Prod Masivo 5608,256.92,176,3
5609,Prod Masivo 5609,36.26,52,6
5610,Prod Masivo 5610,356.31,182,5
5611,Prod Masivo 5611,302.13,152,4
5612,Prod Masivo 5612,104.46,117,1
5613,Prod Masivo 5613,46.32,109,5
